feature,avg_correlation,max_correlation,n_correlations,corr_score,is_target
4-[4-(aminocarbonyl)piperidino]-4-oxobut-2-enoic acid,0.34069627851140455,0.49896758703481386,23,1.0827511129084597,False
"4-butyl-4-(hydroxymethyl)-1,2-diphenylpyrazolidine-3,5-dione",0.36770975056689337,0.5395918367346938,18,1.0826989225887298,False
KPH,0.3502178014062768,0.5172148859543817,21,1.0825380920686134,False
Dihydrofolic acid,0.3613041005876034,0.4766866746698679,19,1.082370354697681,False
3-Methoxycinnamic acid,0.35539495798319326,0.44902761104441774,20,1.0820079238336051,False
4-Hydroxybenzylalcohol,0.39015606242497,0.523937575030012,15,1.0817422985929517,False
"1-[2-(2,5-dimethyl-1H-pyrrol-1-yl)-4-nitrophenyl]-1H-imidazole",0.3498336477448121,0.41992797118847536,21,1.081350656792413,False
Acetyl-β-methylcholine,0.34963242439833075,0.4881152460984393,21,1.0807286668858322,False
DL-α-Aminocaprylic acid,0.34466004583651644,0.44614645858343327,22,1.0806795801822728,False
HQH,0.3546266506602641,0.4301080432172869,20,1.07966879494988,False
7-Aminoclonazepam-d4,0.3492848567998628,0.45152460984393755,21,1.079654320683556,False
N1-phenethyl-3-(2-thienyl)acrylamide,0.3665466186474589,0.46103241296518604,18,1.0792741516272344,False
2-Hydroxycinnamic acid,0.36022745940481454,0.5513085234093636,19,1.0791450259593631,False
Uracil 1-beta-D-arabinofuranoside,0.3733041451874867,0.4777430972388956,17,1.078987758355481,False
Anandamide (AEA),0.36644524476457246,0.4457623049219688,18,1.078975662414994,False
Amlexanox,0.35436254501800724,0.41589435774309724,20,1.0788647193960996,False
2-Anisic acid,0.34407944996180295,0.45680672268907563,22,1.0788591251753163,False
Coumarin,0.3599393441587161,0.42290516206482587,19,1.0782819098181229,False
"2,3-Dinor-TXB2",0.3598028685158273,0.4553661464585834,19,1.077873065330167,False
"2,3,4-trichloro-1-naphthol",0.3596916661401403,0.45402160864345736,19,1.0775399327844255,False
"6-methyl-2-oxo-4,6-diphenyl-1,2,5,6-tetrahydropyridine-3-carbonitrile",0.3536038415366146,0.4450900360144058,20,1.0765548296234209,False
"(2E)-3-(3,4-dimethoxyphenyl)prop-2-enoic acid",0.35927718455803376,0.4584393757503001,19,1.0762982569321153,False
dihydrotachysterol,0.3591811461426676,0.4786074429771909,19,1.0760105515517018,False
(±)15-HETE,0.3797719087635054,0.5512124849939976,16,1.0759748396064635,False
PC (16:0/16:1),0.3653408029878618,0.444609843937575,18,1.0757237009974274,False
"1-(3,4-dihydroxyphenyl)-7-(4-hydroxyphenyl)heptan-3-one",0.3533253301320528,0.43750300120048013,20,1.0757068954030706,False
N-[4-(diethylamino)phenyl]-N'-phenylurea,0.3590699437669804,0.4634333733493397,19,1.07567741900596,False
L-Homocystine,0.3529603841536615,0.458343337334934,20,1.0745958091833012,False
"3,4-Dihydroxybenzoate",0.3475698850968959,0.451812725090036,21,1.0743532703433771,False
8-Hydroxyguanosine,0.36484460450847006,0.4803361344537815,18,1.0742626748533033,False
"methyl 2-(2-acetyl-4,5-dimethoxyphenyl)acetate",0.3528019207683073,0.4387515006002401,20,1.074113363851033,False
"(3R)-4,4-Dimethyl-2-oxotetrahydro-3-furanyl beta-D-glucopyranoside",0.36471121782046145,0.5033853541416566,18,1.0738699258898288,False
Quercetin-3-O-beta-glucopyranosyl-6'-acetate,0.34740524781341103,0.4509483793517407,21,1.0738443695107198,False
Dodecanedioic acid,0.3473869547819127,0.5346938775510204,21,1.073787824973758,False
Eicosapentaenoic acid,0.36464185674269706,0.4623769507803121,18,1.0736656964288223,False
L-(-)-alpha-Amino-epsilon-Caprolactam,0.3714511687027753,0.44412965186074427,17,1.0736319674560253,False
N-Desmethyltramadol,0.3581348328805206,0.4795678271308523,19,1.0728760771440407,False
dTMP,0.3523313325330132,0.4659303721488595,20,1.0726806474097512,False
SPK,0.3374184456391252,0.42463385354141653,23,1.072333983593472,False
2-Furoylglycine,0.3641616646658663,0.4730372148859544,18,1.072251800160315,False
4-Aminobenzoic acid,0.37093708071463877,0.4429771908763505,17,1.072146062054042,False
4-amino-2-(4-chlorophenyl)-6-(methylthio)pyrimidine-5-carbonitrile,0.3784033613445378,0.4624729891956783,16,1.0720974527970706,False
cis-7-Hexadecenoic Acid,0.3417483356979155,0.3958223289315726,22,1.0715499298842275,False
PC (14:1e/5:0),0.3518943577430972,0.41042016806722686,20,1.0713502678571325,False
Paraxanthine,0.3706207188757856,0.48475390156062426,17,1.0712316587297448,False
Lenalidomide,0.3573412522903899,0.4712124849939976,19,1.0704987221585198,False
"7-methylpyrimido[4,5-d]pyrimidin-4-amine",0.35149579831932776,0.5155822328931572,20,1.0701368447487003,False
Mycophenolic acid,0.34606985651403416,0.455078031212485,21,1.0697166183125006,False
Tryptophanol,0.35692677070828327,0.47611044417767107,19,1.0692570463062094,False
LysoPE 18:2,0.3457222889155662,0.4813925570228091,21,1.0686422721102244,False
O-7460,0.35089555822328933,0.4633373349339736,20,1.0683094003082902,False
1-benzyl-3-butyl-4-hydroxy-6-phenylpyridin-2(1H)-one,0.3508811524609844,0.469483793517407,20,1.0682655416417202,False
Proscillaridin A,0.3452924026753558,0.4784153661464585,21,1.0673134754916194,False
AB-PINACA N-(2-fluoropentyl) isomer,0.3562646111076009,0.4840816326530612,19,1.0672733934202017,False
3-Acetyl-11-keto-β-boswellic acid,0.35054981992797113,0.43932773109243695,20,1.0672567923106135,False
"1,2-Dipalmitoylphosphatidylglycerol",0.34037760558768954,0.4272268907563025,22,1.067252013552014,False
Perillic acid,0.34507745955525065,0.5001200480192077,21,1.0666490771823172,False
N-acetyl-D-glucosamine,0.3621395224756569,0.4807202881152461,18,1.0662977258740454,False
"N'5-(2-thienylmethylidene)-2,1,3-benzoxadiazole-5-carbohydrazide",0.3687168985241155,0.46016806722689074,17,1.0657289101531693,False
Uracil,0.3500264105642257,0.40657863145258105,20,1.065663260758576,False
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio sp. G11,0.330812324929972,0.4403841536614646,24,1.0648437952855307,False
Lysope 14:0,0.34938295318127244,0.4293397358943577,20,1.0637042403184562,False
Perillartine,0.34401189047047387,0.4959903961584634,21,1.0633553579042858,False
Benzoic acid,0.36090169401093763,0.4361584633853541,18,1.0626530154930043,False
Pregnanetriol,0.3607949846605309,0.520672268907563,18,1.0623388163222252,False
acetyl phosphate,0.3434676727833991,0.42511404561824734,21,1.0616731579296694,False
LPC 17:1,0.3486770708283314,0.41771908763505405,20,1.061555165656534,False
N6-Succinyl Adenosine,0.3483649459783914,0.42914765906362545,20,1.0606048945475208,False
"N1,N1-dibutyl-4-(phenylsulfonyl)aniline",0.34807202881152455,0.41704681872749094,20,1.0597131016606003,False
(±)12(13)-DiHOME,0.37396158463385354,0.5307563025210084,16,1.0595129517490418,False
4-Hydroxybenzaldehyde,0.359797252234227,0.5569747899159664,18,1.0594010540754375,False
N-lactoyl-phenylalanine,0.35974923302654394,0.5654261704681873,18,1.0592596644485868,False
3-[(Z)-(5-nitro-1H-indol-3-yl)methylidene]-1H-indol-2-one,0.35972789115646253,0.5122208883553421,18,1.0591968246144308,False
"Ergosta-5,7,9(11),22-Tetraen-3-beta-Ol",0.3910821471445721,0.4791836734693878,14,1.0590700872223426,False
PG (4:0/15:0),0.342383810667124,0.46583433373349337,21,1.058322894114676,False
Minocycline,0.35306501547987607,0.436062424969988,19,1.057688261535904,False
"N,N-dimethyl-N'-(4-methylphenyl)sulfamide",0.3529942503317116,0.5119327731092437,19,1.057476268097705,False
Quinolinic acid,0.35297908637139064,0.4959903961584634,19,1.0574308409323765,False
N-(2-morpholinophenyl)-2-furamide,0.34719807923169266,0.4314525810324129,20,1.057052342555363,False
ACar 16:3,0.35283250142162126,0.4274189675870348,19,1.0569917116675351,False
(S)-Equol,0.34186703252729655,0.4377911164465786,21,1.056725510945502,False
beta-Estradiol 17-Acetate,0.35875683606776043,0.491188475390156,18,1.0563376121603385,False
FAHFA (20:3/22:5),0.34690996398559426,0.44432172869147657,20,1.0561751692239663,False
Trimethyllysine,0.3586714685874349,0.48321728691476584,18,1.056086252823715,False
"2,4-dichlorobenzaldehyde 1-methyl-1-(6-methylpyridazin-3-yl)hydrazone",0.3525241675617615,0.5393997599039616,19,1.056068025972524,False
Cannabidiolic acid,0.35862878484727223,0.4448019207683073,18,1.0559605731554031,False
"5-[4-(tert-butyl)phenoxy]-6-nitroisoindoline-1,3-dione",0.3727070828331332,0.4723649459783913,16,1.0559586805070984,False
LPE 17:1,0.3466986794717887,0.4258823529411764,20,1.0555319087809418,False
3-hydroxy-2-[5-nitro-2-(1-pyrrolidinyl)benzyl]propanenitrile,0.37243097238895556,0.44240096038415366,16,1.055176400712221,False
Epinephrine bitartrate,0.35208441271245333,0.45210084033613446,19,1.0547506381779994,False
HNH,0.3520389208314905,0.47015606242496993,19,1.0546143566820145,False
N-[4-cyano-1-(4-fluorophenyl)-1H-pyrazol-5-yl]cyclohexanecarboxamide,0.34630492196878754,0.4121488595438175,20,1.054333105228033,False
LPE 20:4,0.34094323443663177,0.4069627851140456,21,1.0538700118289257,False
2-Pyridylacetic acid,0.35164465786314525,0.423577430972389,19,1.0534332503834754,False
"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",0.37991836734693873,0.444609843937575,15,1.0533573806778727,False
"[4-methyl-2-(3-pyridylimino)-1,3-thiazolan-4-yl]methanol",0.3513919251911291,0.5707082833133252,19,1.052676130961335,False
L-Tyrosine,0.364050561401031,0.5232653061224489,17,1.0522414611197834,False
5-phenyl-3-(phenylmethylene)furan-2(3H)-one,0.35717220221421897,0.5000240096038414,18,1.0516717544742642,False
Luteolin,0.3638528352517478,0.5090516206482593,17,1.0516699590420977,False
Alternariol,0.3354054349012332,0.3970708283313325,22,1.0516618011240177,False
Propionyl-L-carnitine,0.34537334933973585,0.47006002400960384,20,1.051496911456516,False
3-Hydroxypicolinic acid,0.3401703538558281,0.38285714285714284,21,1.0514810051422854,False
Ergosterol peroxide,0.3569747899159664,0.4673709483793517,18,1.0510904860083226,False
UR-144 N-Heptyl analog,0.3568840869681206,0.513469387755102,18,1.05082341671316,False
"2,5-di[4-(trifluoromethyl)benzylidene]cyclopentan-1-one",0.3635534213685474,0.4787995198079231,17,1.0508045416101734,False
6-(Dimethylamino)purine,0.3507550388576483,0.45334933973589436,19,1.0507681900175412,False
"1,3,5-trimethyl-N-[4-(2-thienyl)benzyl]-1H-pyrazole-4-sulfonamide",0.3635251747757926,0.4448019207683073,17,1.050722898456218,False
GLK,0.3566386554621849,0.44182472989195676,18,1.0501007586203674,False
TLK,0.36329920203375465,0.44912364945978384,17,1.0500697532245773,False
DL-Stachydrine,0.3501130978707272,0.4298199279711885,19,1.0488451066853044,False
Isoproterenol,0.3781896758703482,0.5242256902761104,15,1.0485644301856456,False
HPH,0.3499665129209579,0.4450900360144058,19,1.0484059774204633,False
LPE 20:2,0.3441680672268907,0.4579591836734694,20,1.0478274030201722,False
PC (14:0/15:0),0.34935489985467866,0.43404561824729887,19,1.0465737484188833,False
Spermidine,0.36208459854530045,0.4851380552220888,17,1.0465590976045072,False
4'-Methoxyacetophenone,0.36204505331544384,0.5033853541416566,17,1.04644479718897,False
2-({1-[(2-nitrophenyl)sulfonyl]-1H-pyrrol-2-yl}methylene)malononitrile,0.3492639160927529,0.4579591836734694,19,1.046301185426913,False
1-(3-phenylpropanoyl)-4-piperidinecarboxylic acid,0.34359663865546214,0.4820648259303721,20,1.0460876759129016,False
indoline-2-carboxylic acid,0.3772741096438575,0.527202881152461,15,1.046025941591614,False
TKK,0.3618868723960172,0.49032412965186073,17,1.0459875955268212,False
(2E)-6-hydroxy-2-methyl-6-(4-methylphenyl)hept-2-enoic acid,0.3435150060024009,0.4888835534213685,20,1.045839143469006,False
2-[2-(benzylsulfanyl)-4-phenyl-1H-imidazol-1-yl]-1-phenyl-1-ethanone,0.35514472455648927,0.49080432172869143,18,1.0457019702294559,False
Cholic acid,0.3617512887507944,0.44384153661464587,17,1.0455957083878364,False
"1,4-dihydroxy-1,4-dimethyl-7-(propan-2-ylidene)-decahydroazulen-6-one",0.3489808555000947,0.42780312124849934,19,1.0454532116741155,False
Gly-Val,0.3615874585128169,0.44893157262905165,17,1.045122178094897,False
N4-Acetylcytidine,0.33794775052878295,0.42559423769507804,21,1.0446108439014135,False
ACar 13:0,0.3613840830449827,0.43183673469387757,17,1.0445343473864201,False
4-Acetyl-3-hydroxy-5-methylphenyl β-D-glucopyranoside,0.34852088203702536,0.44028811524609834,19,1.0440752543258203,False
(+)-alpha-Lipoic acid,0.3765570228091236,0.5397839135654262,15,1.0440377547207642,False
HexCer-AP (t18:1/16:0),0.3544831265839669,0.492436974789916,18,1.0437539353706236,False
Gibberellic acid,0.3610959677988842,0.4546938775510203,17,1.0437015872160778,False
SM (d15:1/22:2),0.3683373349339736,0.4569987995198079,16,1.0435782524490378,False
Chlorogenic acid,0.3480406899601946,0.5032893157262905,19,1.0426367274237534,False
PG (3:0/18:1),0.34244897959183673,0.4494117647058823,20,1.0425936021428375,False
2-(2-amino-3-methylbutanamido)-3-phenylpropanoic acid,0.35394957983193276,0.4240576230492197,18,1.0421829395167266,False
"2-Hydroxy-1,4-naphthoquinone",0.36053103594378927,0.46103241296518604,17,1.0420687241369755,False
Asp-Phe methyl ester,0.3478486131294623,0.42540216086434574,19,1.0420613166629267,False
Taurochenodeoxycholic Acid (sodium salt),0.36771308523409363,0.5484273709483793,16,1.0418096198693148,False
MGDG (2:0/16:0),0.34773235610033487,0.4337575030012005,19,1.0417130417287421,False
fentanyl-d5,0.3602881152460984,0.5052100840336134,17,1.0413665930129612,False
Cadaverine,0.3420456182472989,0.4447058823529411,20,1.0413655594788818,False
"4-hydroxy-1-phenyl-1,2-dihydroquinolin-2-one",0.35353341336534616,0.4198319327731092,18,1.040957562750687,False
4-chloro-2-(1H-pyrazol-3-yl)phenol,0.3474492955076767,0.43106842737094836,19,1.0408650679759448,False
"N epsilon,N epsilon,N epsilon-trimethyllysine",0.34738863966639283,0.4455702280912364,19,1.0406833593146312,False
"(5ξ)-12,13-Dihydroxypodocarpa-8,11,13-trien-7-one",0.34738358501295263,0.4749579831932773,19,1.0406682169261887,False
7-Methoxyflavone,0.36004519454840755,0.5228811524609843,17,1.0406644618889473,False
N1-isopropyl-2-(phenylthio)benzamide,0.35341069761237826,0.4450900360144058,18,1.0405962337042904,False
Trolox,0.34166146458583435,0.4122448979591836,20,1.0401959950370194,False
AICA ribonucleotide,0.37507803121248506,0.5086674669867948,15,1.0399371192996367,False
"3-(4-nitrophenyl)[1,2,3]triazolo[1,5-a]quinazolin-5-amine",0.34153181272509,0.4101320528211284,20,1.0398012670378904,False
"α,α-Diphenyl-4-piperidinomethanol",0.35968363816114685,0.44902761104441774,17,1.0396194295183219,False
N-Acetyl-L-glutamic acid,0.3837489281426856,0.4901320528211285,14,1.0392113620295573,False
(2-amino-5-chlorophenyl)(phenyl)methanone oxime,0.3528824863278645,0.4425930372148859,18,1.0390409478089326,False
Dibenzoyl Thiamine,0.3747386954781912,0.4468187274909964,15,1.0389962808696807,False
4-Hydroxymandelic acid,0.366656662665066,0.5395918367346938,16,1.0388165493497836,False
INK,0.3746362545018007,0.4560384153661464,15,1.0387122541738452,False
"δ-Ribono-1,4-lactone",0.3466759335313072,0.5074189675870349,19,1.0385482825441952,False
Verapamil hydrochloride,0.35248766173135926,0.43318127250900357,18,1.037878410877049,False
N-Acetyl-D-tryptophan,0.3462159600682378,0.5242256902761104,19,1.0371703251958997,False
5-(3-Nitrophenyl)-N-phenyloxazol-2-amine,0.3739959983993598,0.4530612244897959,15,1.0369370873248722,False
Diosgenin,0.36596038415366144,0.5034813925570227,16,1.0368438437800926,False
"8,12-iso-iPF2α-VI",0.35210884353741495,0.4895558223289315,18,1.036763003820782,False
D-Fructose 6-phosphate,0.36590636254501796,0.4946458583433373,16,1.0366907890376165,False
Octanedioic acid,0.34598850066342324,0.4279951980792317,19,1.0364889177159733,False
"2-(2'-fluoro[1,1'-biphenyl]-4-yl)-5-methoxy-3-methyl-1H-indole",0.3736438575430172,0.45277310924369746,15,1.035960745557937,False
4'-Methyl-α-pyrrolidinohexanophenone,0.3517993864212351,0.45277310924369746,18,1.0358518262255214,False
"1-(3,4-dimethylphenyl)-3-piperidinopyrrolidine-2,5-dione",0.36554021608643456,0.46055222088835535,16,1.0356534180052792,False
Prostaglandin F2alpha,0.3655282112845138,0.4894597839135654,16,1.0356194058402846,False
Leukotriene E4,0.35168734160330795,0.4602641056422569,18,1.0355219170962031,False
D-Ribulose 5-phosphate,0.3649639855942377,0.4748619447779111,16,1.0340208340855348,False
"6,7,8-trimethoxy-3-phenyl-2-thioxo-1,2,3,4-tetrahydroquinazolin-4-one",0.3817801406276797,0.549579831932773,14,1.033879786603618,False
"(3β,9ξ)-3,14-Dihydroxycarda-5,20(22)-dienolide",0.36465186074429773,0.46324129651860735,16,1.0331365177956735,False
Taurodeoxycholic Acid,0.34485625829279076,0.5010804321728691,19,1.0330970227047844,False
D-Threose,0.3574182614222159,0.47140456182472984,17,1.033071648571121,False
3-Methoxytyramine,0.3572544311842384,0.4240576230492197,17,1.0325981182781814,False
PA (2:0/2:0),0.3504014939309057,0.4970468187274909,18,1.0317358170883115,False
Butein,0.36413565426170463,0.46833133253301323,16,1.0316739947009024,False
Methylmalonate,0.3503267973856209,0.4474909963985594,18,1.0315158776687658,False
Noradrenaline,0.37195998399359737,0.46400960384153656,15,1.0312920567451376,False
"2-(3,4-dimethoxyphenyl)ethanamine",0.34389081948568895,0.46381752701080425,19,1.030204826512208,False
Picrotin,0.35637313749029026,0.4371188475390156,17,1.0300508518747817,False
Citric acid,0.343703797308397,0.46468187274909956,19,1.0296445581398241,False
PG (4:0/18:1),0.3495691609977324,0.4567106842737095,18,1.029285063556232,False
"5-[(E)-2-(3,5-dihydroxyphenyl)ethenyl]-2-methoxybenzene-1,3-diol",0.36328931572629053,0.5051140456182474,16,1.0292761370687782,False
Enalaprilat,0.34956382553021204,0.4350060024009604,18,1.0292693535976931,False
FAHFA (18:2/18:1),0.34356226701206793,0.4955102040816326,19,1.0292205712634255,False
Betaine,0.36323529411764705,0.4329891956782713,16,1.029123082326302,False
GlcADG (18:2-18:2),0.35600028246592746,0.4454741896758703,17,1.028973162242574,False
Corey Lactone Diol,0.37112124849939965,0.48379351740696275,15,1.0289665881729828,False
LysoPC 12:1,0.34943577430972383,0.46362545018007206,18,1.0288923145927578,False
GlcADG (16:0-18:2),0.3797633339049905,0.4607442977190876,14,1.0284181727526553,False
Cer-NDS (d18:0/24:0),0.3557686604053386,0.46304921968787516,17,1.0283036883801422,False
CP-465394,0.34917967186874743,0.44768307322929174,18,1.0281382365828873,False
"4-(β-D-Glucopyranosyloxy)benzyl 4,5-dideoxy-3-C-methylpentonate",0.3430921842421178,0.4029291716686674,19,1.0278123291382442,False
